date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:12:42	1427/1427	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yY/r/cfEjFQlQw0T.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yY/r/cfEjFQlQw0T.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yJ/l/0,cross/Flxd033hU5h.css?_nc_x=Ij3Wp8lg5Kz)
01:12:42	153/153	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yE/r/P47kLYnMad2.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yE/r/P47kLYnMad2.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yJ/l/0,cross/Flxd033hU5h.css?_nc_x=Ij3Wp8lg5Kz)
01:12:42	3700/3700	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/EA6ZbC5fIzn.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yJ/r/EA6ZbC5fIzn.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yJ/l/0,cross/Flxd033hU5h.css?_nc_x=Ij3Wp8lg5Kz)
01:12:43	260/260	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yn/r/J-J3z0h9x9f.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yn/r/J-J3z0h9x9f.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yi/l/0,cross/YjW6gRbxZk-.css?_nc_x=Ij3Wp8lg5Kz)
01:12:43	548/548	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yD/r/MKQzjVd1bVq.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yD/r/MKQzjVd1bVq.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yi/l/0,cross/YjW6gRbxZk-.css?_nc_x=Ij3Wp8lg5Kz)
01:12:43	548/548	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/lHmjAzNKBcg.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yA/r/lHmjAzNKBcg.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yi/l/0,cross/YjW6gRbxZk-.css?_nc_x=Ij3Wp8lg5Kz)
01:12:43	2276/2276	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/Rw9OLEzMGY9.gif	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y4/r/Rw9OLEzMGY9.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/yi/l/0,cross/YjW6gRbxZk-.css?_nc_x=Ij3Wp8lg5Kz)
01:12:43	5764/5764	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y5/r/QoWXpuetsyB.gif	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y5/r/QoWXpuetsyB.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/yi/l/0,cross/YjW6gRbxZk-.css?_nc_x=Ij3Wp8lg5Kz)
01:12:43	3749/3749	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/IRuh3QExPq_.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yB/r/IRuh3QExPq_.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yi/l/0,cross/YjW6gRbxZk-.css?_nc_x=Ij3Wp8lg5Kz)
01:12:44	210/210	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yv/r/XcPIROjSoOw.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yv/r/XcPIROjSoOw.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yi/l/0,cross/YjW6gRbxZk-.css?_nc_x=Ij3Wp8lg5Kz)
01:12:44	1203/1203	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/TwAHgQi2ZPB.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yB/r/TwAHgQi2ZPB.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/_6O0B0D6l1W.css?_nc_x=Ij3Wp8lg5Kz)
01:12:44	153/153	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/Yrq8Y9PlN02.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yP/r/Yrq8Y9PlN02.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/_6O0B0D6l1W.css?_nc_x=Ij3Wp8lg5Kz)
01:12:44	95/95	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yU/r/O7nelmd9XSI.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yU/r/O7nelmd9XSI.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/_6O0B0D6l1W.css?_nc_x=Ij3Wp8lg5Kz)
01:12:45	350/350	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yu/r/PmjSkvyqVM-.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yu/r/PmjSkvyqVM-.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/_6O0B0D6l1W.css?_nc_x=Ij3Wp8lg5Kz)
01:12:45	696/696	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yg/r/6oZO5zjhedE.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yg/r/6oZO5zjhedE.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/_6O0B0D6l1W.css?_nc_x=Ij3Wp8lg5Kz)
01:12:45	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:48%20GMT	https://hello.artificialanalysis.org/Firefox/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/Firefox/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:45	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:48%20GMT	https://hello.artificialanalysis.org/GET	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/GET	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:46	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:48%20GMT	https://hello.artificialanalysis.org/Edg/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/Edg/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:46	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:48%20GMT	https://hello.artificialanalysis.org/Chrome/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/Chrome/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:46	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:48%20GMT	https://hello.artificialanalysis.org/rsrc.php	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/rsrc.php	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:46	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:49%20GMT	https://hello.artificialanalysis.org/CriOS/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/CriOS/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:47	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:49%20GMT	https://hello.artificialanalysis.org/Safari/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/Safari/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:47	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:49%20GMT	https://hello.artificialanalysis.org/intern/rsrc.php	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/intern/rsrc.be.delayed	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:47	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:49%20GMT	https://hello.artificialanalysis.org/Version/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/Version/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:47	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:49%20GMT	https://hello.artificialanalysis.org/chrome-extension://	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/chrome-extension_/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:47	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:50%20GMT	https://hello.artificialanalysis.org/intern/rsrc-translations.php	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/intern/rsrc-translations.bf.delayed	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:47	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:50%20GMT	https://hello.artificialanalysis.org/nw/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/nw/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:48	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:50%20GMT	https://hello.artificialanalysis.org/rsrc-translations.php	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/rsrc-translations.php	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:48	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:50%20GMT	https://hello.artificialanalysis.org/^([^:/?	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/^([^_/indexd41d.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:48	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:50%20GMT	https://hello.artificialanalysis.org/ajax/photos/snowlift/init.php	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/ajax/photos/snowlift/init.php	(from https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/g0YL-nkbxCH.js?_nc_x=Ij3Wp8lg5Kz)
01:12:48	4867/4867	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yk/r/-r62S4KRkTi.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yk/r/-r62S4KRkTi.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yW/l/0,cross/LTYneoLEHRq.css?_nc_x=Ij3Wp8lg5Kz)
01:12:48	267/267	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/5tnhx-PnVId.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y9/r/5tnhx-PnVId.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yW/l/0,cross/LTYneoLEHRq.css?_nc_x=Ij3Wp8lg5Kz)
01:12:49	447/447	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/UaJf9vtPSux.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y7/r/UaJf9vtPSux.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yW/l/0,cross/LTYneoLEHRq.css?_nc_x=Ij3Wp8lg5Kz)
01:12:49	856/856	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y6/r/d3ofE7GkqPQ.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y6/r/d3ofE7GkqPQ.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yW/l/0,cross/LTYneoLEHRq.css?_nc_x=Ij3Wp8lg5Kz)
01:12:49	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:52%20GMT	https://hello.artificialanalysis.org/error/index.php	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/error/index.php	(from https://static.xx.fbcdn.net/rsrc.php/v3inLb4/yh/l/en_GB/1GWUCwLUBDS.js?_nc_x=Ij3Wp8lg5Kz)
01:12:50	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:52%20GMT	https://hello.artificialanalysis.org/Style.set	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/Style.set	(from https://static.xx.fbcdn.net/rsrc.php/v3inLb4/yh/l/en_GB/1GWUCwLUBDS.js?_nc_x=Ij3Wp8lg5Kz)
01:12:50	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:52%20GMT	https://hello.artificialanalysis.org/root.php	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/root.php	(from https://static.xx.fbcdn.net/rsrc.php/v3inLb4/yh/l/en_GB/1GWUCwLUBDS.js?_nc_x=Ij3Wp8lg5Kz)
01:12:50	3380/3380	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/4GSoK5Y8ZKR.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y8/r/4GSoK5Y8ZKR.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yi/l/0,cross/b6dPFXZ5mmQ.css?_nc_x=Ij3Wp8lg5Kz)
01:12:50	174/174	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/QxNeRspCqzU.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yL/r/QxNeRspCqzU.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yi/l/0,cross/b6dPFXZ5mmQ.css?_nc_x=Ij3Wp8lg5Kz)
01:12:50	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:53%20GMT	https://hello.artificialanalysis.org/apps/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/apps/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3inLb4/yh/l/en_GB/1GWUCwLUBDS.js?_nc_x=Ij3Wp8lg5Kz)
01:12:50	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:53%20GMT	https://hello.artificialanalysis.org/instantgames/play/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/instantgames/play/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3inLb4/yh/l/en_GB/1GWUCwLUBDS.js?_nc_x=Ij3Wp8lg5Kz)
01:12:51	58755/58755	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y_/r/8kpivPSkK8v.gif	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y_/r/8kpivPSkK8v.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/yi/l/0,cross/b6dPFXZ5mmQ.css?_nc_x=Ij3Wp8lg5Kz)
01:12:51	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:53%20GMT	https://hello.artificialanalysis.org/jrdr/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/jrdr/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3inLb4/yh/l/en_GB/1GWUCwLUBDS.js?_nc_x=Ij3Wp8lg5Kz)
01:12:51	1647/1647	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yG/r/75KBXFjbcqP.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yG/r/75KBXFjbcqP.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/PHfNCxmQliQ.css?_nc_x=Ij3Wp8lg5Kz)
01:12:51	1275/1275	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yx/r/17a6S4OM_hN.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yx/r/17a6S4OM_hN.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/PHfNCxmQliQ.css?_nc_x=Ij3Wp8lg5Kz)
01:12:52	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:53%20GMT	https://hello.artificialanalysis.org/download/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/download/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3inLb4/yh/l/en_GB/1GWUCwLUBDS.js?_nc_x=Ij3Wp8lg5Kz)
01:12:52	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:54%20GMT	https://hello.artificialanalysis.org/fbwebinstall/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/fbwebinstall/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3inLb4/yh/l/en_GB/1GWUCwLUBDS.js?_nc_x=Ij3Wp8lg5Kz)
01:12:52	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:54%20GMT	https://hello.artificialanalysis.org/dcb/tcnle/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/dcb/tcnle/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3inLb4/yh/l/en_GB/1GWUCwLUBDS.js?_nc_x=Ij3Wp8lg5Kz)
01:12:52	280/280	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yc/r/95CnL86OWi7.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yc/r/95CnL86OWi7.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yL/l/0,cross/-5NsGaz3mXs.css?_nc_x=Ij3Wp8lg5Kz)
01:12:52	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:54%20GMT	https://hello.artificialanalysis.org/si/ajax/l/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/si/ajax/l/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3inLb4/yh/l/en_GB/1GWUCwLUBDS.js?_nc_x=Ij3Wp8lg5Kz)
01:12:52	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:55%20GMT	https://hello.artificialanalysis.org/l/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/l/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3inLb4/yh/l/en_GB/1GWUCwLUBDS.js?_nc_x=Ij3Wp8lg5Kz)
01:12:52	508/508	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yC/r/4z_bmP6DiPS.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yC/r/4z_bmP6DiPS.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yL/l/0,cross/-5NsGaz3mXs.css?_nc_x=Ij3Wp8lg5Kz)
01:12:53	2468/2468	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/Lo39mvZ4Hfw.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y4/r/Lo39mvZ4Hfw.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yW/l/0,cross/wZ3_nkGXheh.css?_nc_x=Ij3Wp8lg5Kz)
01:12:53	307/307	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ye/r/8ez-7zYouao.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/ye/r/8ez-7zYouao.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/fznCe3DnR9j.css?_nc_x=Ij3Wp8lg5Kz)
01:12:53	466/466	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/xPl8WVawWbA.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yL/r/xPl8WVawWbA.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/fznCe3DnR9j.css?_nc_x=Ij3Wp8lg5Kz)
01:12:53	513/513	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yQ/r/GPGyYijOozz.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yQ/r/GPGyYijOozz.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/fznCe3DnR9j.css?_nc_x=Ij3Wp8lg5Kz)
01:12:53	312/312	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yh/r/L1LhJBMkdUT.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yh/r/L1LhJBMkdUT.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/fznCe3DnR9j.css?_nc_x=Ij3Wp8lg5Kz)
01:12:54	427/427	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/e86oGbMC3C3.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yB/r/e86oGbMC3C3.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/fznCe3DnR9j.css?_nc_x=Ij3Wp8lg5Kz)
01:12:54	2766/2766	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y0/r/tb-rMa-mQQ-.gif	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y0/r/tb-rMa-mQQ-.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/fznCe3DnR9j.css?_nc_x=Ij3Wp8lg5Kz)
01:12:54	8649/8649	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/kGTCTAmlAi-.gif	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yJ/r/kGTCTAmlAi-.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/fznCe3DnR9j.css?_nc_x=Ij3Wp8lg5Kz)
